event_date,feature,target_role,total_generations,successful_generations,failed_generations,success_rate,average_latency_ms,total_tokens
2026-06-02,prep_plan,Software Engineer,4,3,1,0.75,1990.25,4773
2026-06-02,prep_plan,UX Designer,9,9,0,1.0,1662.33,15036
2026-06-02,study_notes,Data Analyst,43,40,3,0.9302,2185.47,74666
2026-06-02,study_notes,Finance Analyst,53,48,5,0.9057,2054.4,90837
2026-06-02,study_notes,Product Manager,50,48,2,0.96,2039.56,88546
2026-06-02,study_notes,Software Engineer,33,32,1,0.9697,2179.21,60600
2026-06-02,study_notes,UX Designer,43,39,4,0.907,2089.84,73179
2026-06-03,exam_generation,Data Analyst,13,13,0,1.0,1342.77,18891
2026-06-03,exam_generation,Finance Analyst,7,6,1,0.8571,1527.57,9438
2026-06-03,exam_generation,Product Manager,11,8,3,0.7273,1542.55,14096
2026-06-03,exam_generation,Software Engineer,6,6,0,1.0,1306.0,8731
2026-06-03,exam_generation,UX Designer,11,11,0,1.0,1817.91,15947
2026-06-03,job_analysis,Data Analyst,4,3,1,0.75,1850.5,5495
2026-06-03,job_analysis,Finance Analyst,10,9,1,0.9,1641.6,14895
2026-06-03,job_analysis,Product Manager,9,8,1,0.8889,1681.44,13996
2026-06-03,job_analysis,Software Engineer,3,3,0,1.0,1827.33,5310
2026-06-03,job_analysis,UX Designer,9,8,1,0.8889,1602.0,13189
2026-06-03,mock_interview,Data Analyst,2,2,0,1.0,1421.5,3285
2026-06-03,mock_interview,Product Manager,1,0,1,0.0,1708.0,483
2026-06-03,mock_interview,Software Engineer,2,2,0,1.0,1206.5,3290
2026-06-03,mock_interview,UX Designer,2,2,0,1.0,1687.5,1659
2026-06-03,prep_plan,Data Analyst,5,5,0,1.0,1572.2,6788
2026-06-03,prep_plan,Finance Analyst,4,4,0,1.0,1529.25,5798
2026-06-03,prep_plan,Product Manager,6,6,0,1.0,1704.5,9221
2026-06-03,prep_plan,Software Engineer,1,1,0,1.0,1354.0,1572
2026-06-03,prep_plan,UX Designer,4,4,0,1.0,1150.5,5315
2026-06-03,study_notes,Data Analyst,40,38,2,0.95,2202.35,75788
2026-06-03,study_notes,Finance Analyst,45,43,2,0.9556,2059.22,81268
2026-06-03,study_notes,Product Manager,39,38,1,0.9744,2153.54,72233
2026-06-03,study_notes,Software Engineer,44,43,1,0.9773,2090.55,83291
2026-06-03,study_notes,UX Designer,45,44,1,0.9778,2160.44,85283
2026-06-04,exam_generation,Data Analyst,4,4,0,1.0,2058.5,6051
2026-06-04,exam_generation,Finance Analyst,10,9,1,0.9,1763.2,13106
2026-06-04,exam_generation,Product Manager,13,12,1,0.9231,1575.77,19190
2026-06-04,exam_generation,Software Engineer,5,5,0,1.0,1313.0,7522
2026-06-04,exam_generation,UX Designer,8,7,1,0.875,1799.75,11855
2026-06-04,job_analysis,Data Analyst,7,7,0,1.0,1788.14,10467
2026-06-04,job_analysis,Finance Analyst,8,7,1,0.875,1605.75,10833
2026-06-04,job_analysis,Product Manager,7,7,0,1.0,1677.0,10766
2026-06-04,job_analysis,Software Engineer,9,9,0,1.0,1513.0,13705
2026-06-04,job_analysis,UX Designer,11,11,0,1.0,1757.45,17584
2026-06-04,mock_interview,Data Analyst,3,3,0,1.0,1624.67,4358
2026-06-04,mock_interview,Finance Analyst,1,1,0,1.0,1761.0,1297
2026-06-04,mock_interview,Product Manager,4,3,1,0.75,1613.75,4729
2026-06-04,mock_interview,UX Designer,2,1,1,0.5,1922.0,2876
2026-06-04,prep_plan,Data Analyst,4,4,0,1.0,1606.75,5493
2026-06-04,prep_plan,Finance Analyst,4,4,0,1.0,1607.75,5612
2026-06-04,prep_plan,Product Manager,6,6,0,1.0,1280.67,7829
2026-06-04,prep_plan,Software Engineer,4,4,0,1.0,1691.75,6181
2026-06-04,prep_plan,UX Designer,6,6,0,1.0,1534.83,8989
2026-06-04,study_notes,Data Analyst,40,40,0,1.0,2074.53,78456
2026-06-04,study_notes,Finance Analyst,44,40,4,0.9091,2102.91,75592
2026-06-04,study_notes,Product Manager,42,40,2,0.9524,2174.95,76815
2026-06-04,study_notes,Software Engineer,43,41,2,0.9535,2273.67,78354
2026-06-04,study_notes,UX Designer,58,54,4,0.931,2215.84,104203
2026-06-05,exam_generation,Data Analyst,8,8,0,1.0,2004.0,12661
2026-06-05,exam_generation,Finance Analyst,8,8,0,1.0,1505.75,11885
2026-06-05,exam_generation,Product Manager,5,5,0,1.0,1894.2,6820
2026-06-05,exam_generation,Software Engineer,12,12,0,1.0,1592.08,18281
2026-06-05,exam_generation,UX Designer,12,12,0,1.0,1494.0,19832
2026-06-05,job_analysis,Data Analyst,6,5,1,0.8333,1791.5,9123
2026-06-05,job_analysis,Finance Analyst,9,9,0,1.0,1480.33,12647
2026-06-05,job_analysis,Product Manager,7,7,0,1.0,1538.57,10715
2026-06-05,job_analysis,Software Engineer,7,7,0,1.0,1669.86,11556
2026-06-05,job_analysis,UX Designer,10,9,1,0.9,1706.2,14998
2026-06-05,mock_interview,Data Analyst,3,3,0,1.0,1398.67,4549
2026-06-05,mock_interview,Finance Analyst,1,1,0,1.0,1456.0,1319
2026-06-05,mock_interview,Software Engineer,2,2,0,1.0,1434.5,3263
2026-06-05,mock_interview,UX Designer,2,2,0,1.0,2192.0,3114
2026-06-05,prep_plan,Finance Analyst,4,4,0,1.0,1134.75,5940
2026-06-05,prep_plan,Product Manager,7,7,0,1.0,1584.71,11178
2026-06-05,prep_plan,Software Engineer,4,3,1,0.75,1542.25,4730
2026-06-05,prep_plan,UX Designer,10,10,0,1.0,1812.8,15699
2026-06-05,study_notes,Data Analyst,43,41,2,0.9535,2039.14,79662
2026-06-05,study_notes,Finance Analyst,42,38,4,0.9048,2058.83,74430
2026-06-05,study_notes,Product Manager,42,38,4,0.9048,2021.98,75699
2026-06-05,study_notes,Software Engineer,35,34,1,0.9714,2252.23,63262
2026-06-05,study_notes,UX Designer,53,50,3,0.9434,2073.98,100999
2026-06-06,exam_generation,Data Analyst,6,6,0,1.0,1889.33,8378
2026-06-06,exam_generation,Finance Analyst,7,7,0,1.0,1636.14,10558
2026-06-06,exam_generation,Product Manager,12,11,1,0.9167,1914.92,15793
2026-06-06,exam_generation,Software Engineer,9,9,0,1.0,1839.67,12215
2026-06-06,exam_generation,UX Designer,12,12,0,1.0,1566.5,18021
2026-06-06,job_analysis,Data Analyst,9,9,0,1.0,1299.67,12451
2026-06-06,job_analysis,Finance Analyst,11,10,1,0.9091,1443.0,15635
2026-06-06,job_analysis,Product Manager,5,5,0,1.0,1741.2,8267
2026-06-06,job_analysis,Software Engineer,10,10,0,1.0,1390.4,14580
2026-06-06,job_analysis,UX Designer,12,12,0,1.0,1795.42,17528
2026-06-06,mock_interview,Finance Analyst,3,2,1,0.6667,1619.0,3771
2026-06-06,mock_interview,Product Manager,3,3,0,1.0,1568.0,4670
2026-06-06,mock_interview,Software Engineer,4,3,1,0.75,1522.0,5161
2026-06-06,mock_interview,UX Designer,1,1,0,1.0,1823.0,1770
2026-06-06,prep_plan,Data Analyst,2,2,0,1.0,1549.0,3371
2026-06-06,prep_plan,Finance Analyst,6,5,1,0.8333,1837.83,7911
2026-06-06,prep_plan,Product Manager,6,6,0,1.0,1549.33,9816
2026-06-06,prep_plan,Software Engineer,5,5,0,1.0,1809.0,7687
2026-06-06,prep_plan,UX Designer,9,9,0,1.0,1621.11,12842
2026-06-06,study_notes,Data Analyst,32,28,4,0.875,2148.78,57428
2026-06-06,study_notes,Finance Analyst,40,37,3,0.925,2173.2,72307
2026-06-06,study_notes,Product Manager,47,45,2,0.9574,2024.21,88564
2026-06-06,study_notes,Software Engineer,50,47,3,0.94,2169.82,89517
2026-06-06,study_notes,UX Designer,64,59,5,0.9219,2194.14,109859
2026-06-07,exam_generation,Data Analyst,7,7,0,1.0,1692.43,10150
2026-06-07,exam_generation,Finance Analyst,13,13,0,1.0,1672.77,20540
2026-06-07,exam_generation,Product Manager,12,11,1,0.9167,1568.92,18012
2026-06-07,exam_generation,Software Engineer,13,13,0,1.0,1765.62,18934
2026-06-07,exam_generation,UX Designer,13,12,1,0.9231,1676.62,16511
2026-06-07,job_analysis,Data Analyst,6,6,0,1.0,1756.67,8376
2026-06-07,job_analysis,Finance Analyst,10,10,0,1.0,1826.6,13797
2026-06-07,job_analysis,Product Manager,12,12,0,1.0,1915.42,17290
2026-06-07,job_analysis,Software Engineer,10,10,0,1.0,1707.5,15088
2026-06-07,job_analysis,UX Designer,6,5,1,0.8333,1390.17,8839
2026-06-07,mock_interview,Finance Analyst,1,1,0,1.0,1528.0,1689
2026-06-07,mock_interview,Software Engineer,5,5,0,1.0,1897.8,6740
2026-06-07,mock_interview,UX Designer,1,1,0,1.0,1947.0,1990
2026-06-07,prep_plan,Data Analyst,6,6,0,1.0,1410.0,9115
2026-06-07,prep_plan,Finance Analyst,7,7,0,1.0,1373.0,11876
2026-06-07,prep_plan,Product Manager,7,6,1,0.8571,1368.14,9731
2026-06-07,prep_plan,Software Engineer,5,4,1,0.8,1703.6,7606
2026-06-07,prep_plan,UX Designer,8,8,0,1.0,1664.62,12206
2026-06-07,study_notes,Data Analyst,30,29,1,0.9667,2233.4,52475
2026-06-07,study_notes,Finance Analyst,40,40,0,1.0,2124.88,74895
2026-06-07,study_notes,Product Manager,46,44,2,0.9565,2190.98,83974
2026-06-07,study_notes,Software Engineer,36,36,0,1.0,2072.06,65568
2026-06-07,study_notes,UX Designer,48,45,3,0.9375,2231.35,86994
2026-06-08,exam_generation,Data Analyst,12,12,0,1.0,1768.42,16681
2026-06-08,exam_generation,Finance Analyst,8,8,0,1.0,1313.38,11273
2026-06-08,exam_generation,Product Manager,12,11,1,0.9167,1661.67,18290
2026-06-08,exam_generation,Software Engineer,8,8,0,1.0,1755.88,10009
2026-06-08,exam_generation,UX Designer,13,13,0,1.0,1621.23,19591
2026-06-08,job_analysis,Data Analyst,11,11,0,1.0,1680.91,16884
2026-06-08,job_analysis,Finance Analyst,10,10,0,1.0,1676.7,14418
2026-06-08,job_analysis,Product Manager,7,7,0,1.0,1814.71,9602
2026-06-08,job_analysis,Software Engineer,8,8,0,1.0,1927.5,11890
2026-06-08,job_analysis,UX Designer,11,10,1,0.9091,1741.91,16860
2026-06-08,mock_interview,Data Analyst,2,2,0,1.0,2121.5,3113
2026-06-08,mock_interview,Finance Analyst,2,2,0,1.0,1718.0,3208
2026-06-08,mock_interview,Product Manager,2,2,0,1.0,1921.0,3182
2026-06-08,mock_interview,Software Engineer,3,2,1,0.6667,1406.0,4274
2026-06-08,mock_interview,UX Designer,5,5,0,1.0,1945.4,7967
2026-06-08,prep_plan,Data Analyst,6,6,0,1.0,1640.33,9011
2026-06-08,prep_plan,Finance Analyst,8,7,1,0.875,1685.5,12095
2026-06-08,prep_plan,Product Manager,4,4,0,1.0,1788.75,5433
2026-06-08,prep_plan,Software Engineer,4,4,0,1.0,1274.25,6291
2026-06-08,prep_plan,UX Designer,5,5,0,1.0,1381.0,7940
2026-06-08,study_notes,Data Analyst,44,43,1,0.9773,2195.45,83093
2026-06-08,study_notes,Finance Analyst,46,42,4,0.913,2144.61,80514
2026-06-08,study_notes,Product Manager,55,54,1,0.9818,2150.64,104016
2026-06-08,study_notes,Software Engineer,35,34,1,0.9714,2292.29,62532
2026-06-08,study_notes,UX Designer,52,49,3,0.9423,2260.6,92191
2026-06-09,exam_generation,Data Analyst,5,4,1,0.8,1964.4,6706
2026-06-09,exam_generation,Finance Analyst,14,14,0,1.0,1624.43,22003
2026-06-09,exam_generation,Product Manager,7,6,1,0.8571,1617.71,9828
2026-06-09,exam_generation,Software Engineer,15,12,3,0.8,1694.4,20380
2026-06-09,exam_generation,UX Designer,6,6,0,1.0,2036.83,9643
2026-06-09,job_analysis,Data Analyst,10,10,0,1.0,1636.2,14951
2026-06-09,job_analysis,Finance Analyst,16,16,0,1.0,1705.62,24719
2026-06-09,job_analysis,Product Manager,16,14,2,0.875,1832.69,23921
2026-06-09,job_analysis,Software Engineer,8,8,0,1.0,1628.38,12552
2026-06-09,job_analysis,UX Designer,8,8,0,1.0,1600.12,11929
2026-06-09,mock_interview,Finance Analyst,2,2,0,1.0,1436.5,2603
2026-06-09,mock_interview,Product Manager,3,3,0,1.0,2323.33,4837
2026-06-09,mock_interview,UX Designer,2,2,0,1.0,841.0,2858
2026-06-09,prep_plan,Data Analyst,7,7,0,1.0,2034.71,11630
2026-06-09,prep_plan,Finance Analyst,11,11,0,1.0,1715.64,16749
2026-06-09,prep_plan,Product Manager,4,4,0,1.0,1863.25,6625
2026-06-09,prep_plan,Software Engineer,10,9,1,0.9,1680.4,14194
2026-06-09,prep_plan,UX Designer,9,9,0,1.0,1616.89,13625
2026-06-09,study_notes,Data Analyst,37,37,0,1.0,2147.49,67526
2026-06-09,study_notes,Finance Analyst,40,37,3,0.925,2144.88,71058
2026-06-09,study_notes,Product Manager,48,41,7,0.8542,2209.08,81945
2026-06-09,study_notes,Software Engineer,32,31,1,0.9688,2043.28,58917
2026-06-09,study_notes,UX Designer,62,57,5,0.9194,2188.48,111445
2026-06-10,exam_generation,Data Analyst,4,4,0,1.0,1543.75,5223
2026-06-10,exam_generation,Finance Analyst,7,7,0,1.0,1521.57,10088
2026-06-10,exam_generation,Product Manager,8,8,0,1.0,1488.5,11540
2026-06-10,exam_generation,Software Engineer,9,9,0,1.0,1453.78,12647
2026-06-10,exam_generation,UX Designer,13,13,0,1.0,1615.15,20589
2026-06-10,job_analysis,Data Analyst,12,12,0,1.0,1828.92,18175
2026-06-10,job_analysis,Finance Analyst,5,5,0,1.0,1408.8,7171
2026-06-10,job_analysis,Product Manager,8,8,0,1.0,1359.88,11101
2026-06-10,job_analysis,Software Engineer,8,7,1,0.875,1206.25,12320
2026-06-10,job_analysis,UX Designer,8,7,1,0.875,1830.25,11141
2026-06-10,mock_interview,Data Analyst,1,1,0,1.0,662.0,1623
2026-06-10,mock_interview,Finance Analyst,2,2,0,1.0,1889.5,2855
2026-06-10,mock_interview,Product Manager,3,3,0,1.0,866.0,4538
2026-06-10,mock_interview,Software Engineer,2,2,0,1.0,2021.5,2804
2026-06-10,prep_plan,Data Analyst,3,3,0,1.0,2676.67,4584
2026-06-10,prep_plan,Finance Analyst,6,6,0,1.0,1804.0,9782
2026-06-10,prep_plan,Product Manager,4,4,0,1.0,2019.75,6897
2026-06-10,prep_plan,Software Engineer,6,5,1,0.8333,1880.33,7015
2026-06-10,prep_plan,UX Designer,3,3,0,1.0,1763.0,3510
2026-06-10,study_notes,Data Analyst,31,29,2,0.9355,2218.26,55580
2026-06-10,study_notes,Finance Analyst,53,52,1,0.9811,2187.49,97947
2026-06-10,study_notes,Product Manager,52,49,3,0.9423,2098.6,91103
2026-06-10,study_notes,Software Engineer,40,37,3,0.925,2077.3,71923
2026-06-10,study_notes,UX Designer,60,57,3,0.95,2098.88,106094
2026-06-11,exam_generation,Data Analyst,7,7,0,1.0,1635.29,9703
2026-06-11,exam_generation,Finance Analyst,11,11,0,1.0,1719.73,17233
2026-06-11,exam_generation,Product Manager,11,11,0,1.0,1808.45,16876
2026-06-11,exam_generation,Software Engineer,10,10,0,1.0,1720.4,15180
2026-06-11,exam_generation,UX Designer,16,16,0,1.0,1620.88,25260
2026-06-11,job_analysis,Data Analyst,12,12,0,1.0,1850.5,17683
2026-06-11,job_analysis,Finance Analyst,8,7,1,0.875,1317.0,11894
2026-06-11,job_analysis,Product Manager,5,4,1,0.8,1852.0,7240
2026-06-11,job_analysis,Software Engineer,10,10,0,1.0,1559.1,15318
2026-06-11,job_analysis,UX Designer,10,8,2,0.8,1855.1,12695
2026-06-11,mock_interview,Data Analyst,2,2,0,1.0,1097.5,2639
2026-06-11,mock_interview,Finance Analyst,3,3,0,1.0,1205.0,4002
2026-06-11,mock_interview,Product Manager,1,1,0,1.0,1847.0,2163
2026-06-11,mock_interview,UX Designer,4,2,2,0.5,1833.75,5243
2026-06-11,prep_plan,Data Analyst,3,3,0,1.0,1786.0,3813
2026-06-11,prep_plan,Finance Analyst,5,4,1,0.8,1674.6,6515
2026-06-11,prep_plan,Product Manager,6,6,0,1.0,1903.0,8789
2026-06-11,prep_plan,Software Engineer,1,1,0,1.0,1508.0,1171
2026-06-11,prep_plan,UX Designer,7,7,0,1.0,1678.57,10320
2026-06-11,study_notes,Data Analyst,37,32,5,0.8649,2174.22,62248
2026-06-11,study_notes,Finance Analyst,56,55,1,0.9821,2175.11,102488
2026-06-11,study_notes,Product Manager,45,44,1,0.9778,2053.11,81160
2026-06-11,study_notes,Software Engineer,41,39,2,0.9512,2161.05,73240
2026-06-11,study_notes,UX Designer,50,48,2,0.96,2185.92,93133
2026-06-12,exam_generation,Data Analyst,5,5,0,1.0,1720.0,7593
2026-06-12,exam_generation,Finance Analyst,7,7,0,1.0,1536.0,9580
2026-06-12,exam_generation,Product Manager,12,11,1,0.9167,1564.42,17515
2026-06-12,exam_generation,Software Engineer,10,8,2,0.8,1539.4,13650
2026-06-12,exam_generation,UX Designer,14,13,1,0.9286,1354.21,19664
2026-06-12,job_analysis,Data Analyst,6,6,0,1.0,1428.5,9067
2026-06-12,job_analysis,Finance Analyst,10,9,1,0.9,1871.6,15222
2026-06-12,job_analysis,Product Manager,11,11,0,1.0,1827.09,16203
2026-06-12,job_analysis,Software Engineer,8,8,0,1.0,1513.0,13022
2026-06-12,job_analysis,UX Designer,10,8,2,0.8,1736.5,12523
2026-06-12,mock_interview,Data Analyst,2,2,0,1.0,1289.5,2892
2026-06-12,mock_interview,Finance Analyst,1,1,0,1.0,2031.0,1173
2026-06-12,mock_interview,Product Manager,1,0,1,0.0,1892.0,865
2026-06-12,mock_interview,Software Engineer,2,2,0,1.0,1464.5,3047
2026-06-12,mock_interview,UX Designer,1,1,0,1.0,1414.0,1368
2026-06-12,prep_plan,Data Analyst,4,4,0,1.0,1801.0,6546
2026-06-12,prep_plan,Finance Analyst,3,2,1,0.6667,1441.33,3640
2026-06-12,prep_plan,Product Manager,8,8,0,1.0,2021.0,12237
2026-06-12,prep_plan,Software Engineer,9,8,1,0.8889,1656.44,12864
2026-06-12,prep_plan,UX Designer,8,6,2,0.75,1497.75,10321
2026-06-12,study_notes,Data Analyst,35,35,0,1.0,2093.0,63486
2026-06-12,study_notes,Finance Analyst,52,50,2,0.9615,2007.38,95177
2026-06-12,study_notes,Product Manager,46,43,3,0.9348,2143.04,82144
2026-06-12,study_notes,Software Engineer,47,46,1,0.9787,2083.21,88720
2026-06-12,study_notes,UX Designer,59,56,3,0.9492,2026.49,109367
2026-06-13,exam_generation,Data Analyst,8,5,3,0.625,1630.12,9045
2026-06-13,exam_generation,Finance Analyst,9,9,0,1.0,1402.67,13475
2026-06-13,exam_generation,Product Manager,6,6,0,1.0,1679.5,9767
2026-06-13,exam_generation,Software Engineer,7,7,0,1.0,1761.71,10686
2026-06-13,exam_generation,UX Designer,11,10,1,0.9091,1480.0,15483
2026-06-13,job_analysis,Data Analyst,4,4,0,1.0,1801.5,6697
2026-06-13,job_analysis,Finance Analyst,10,10,0,1.0,1472.2,14614
2026-06-13,job_analysis,Product Manager,10,10,0,1.0,1572.0,14781
2026-06-13,job_analysis,Software Engineer,5,5,0,1.0,1751.4,7009
2026-06-13,job_analysis,UX Designer,8,8,0,1.0,1625.88,11243
2026-06-13,mock_interview,Data Analyst,2,2,0,1.0,1586.0,2991
2026-06-13,mock_interview,Finance Analyst,7,7,0,1.0,1957.57,10663
2026-06-13,mock_interview,Software Engineer,1,1,0,1.0,2223.0,1289
2026-06-13,mock_interview,UX Designer,2,2,0,1.0,1776.0,2712
2026-06-13,prep_plan,Data Analyst,6,6,0,1.0,1882.83,9195
2026-06-13,prep_plan,Finance Analyst,4,4,0,1.0,1582.5,5251
2026-06-13,prep_plan,Product Manager,5,5,0,1.0,1396.6,7151
2026-06-13,prep_plan,Software Engineer,5,5,0,1.0,1705.6,8007
2026-06-13,prep_plan,UX Designer,4,4,0,1.0,1262.75,5980
2026-06-13,study_notes,Data Analyst,29,28,1,0.9655,1934.69,51956
2026-06-13,study_notes,Finance Analyst,42,41,1,0.9762,2137.14,75353
2026-06-13,study_notes,Product Manager,45,42,3,0.9333,2162.62,83329
2026-06-13,study_notes,Software Engineer,51,49,2,0.9608,2263.0,92978
2026-06-13,study_notes,UX Designer,44,44,0,1.0,2085.3,80217
2026-06-14,exam_generation,Data Analyst,8,8,0,1.0,1527.75,11471
2026-06-14,exam_generation,Finance Analyst,11,10,1,0.9091,1615.64,17569
2026-06-14,exam_generation,Product Manager,14,14,0,1.0,1391.36,19952
2026-06-14,exam_generation,Software Engineer,8,8,0,1.0,1759.88,13264
2026-06-14,exam_generation,UX Designer,12,11,1,0.9167,1688.08,18145
2026-06-14,job_analysis,Data Analyst,8,7,1,0.875,1501.12,14252
2026-06-14,job_analysis,Finance Analyst,9,9,0,1.0,2052.33,13475
2026-06-14,job_analysis,Product Manager,7,7,0,1.0,1665.14,9540
2026-06-14,job_analysis,Software Engineer,3,2,1,0.6667,1245.0,4527
2026-06-14,job_analysis,UX Designer,7,6,1,0.8571,1749.71,9635
2026-06-14,mock_interview,Data Analyst,1,1,0,1.0,974.0,1354
2026-06-14,mock_interview,Finance Analyst,2,2,0,1.0,2107.0,3303
2026-06-14,mock_interview,Product Manager,2,2,0,1.0,1695.5,3307
2026-06-14,mock_interview,Software Engineer,2,2,0,1.0,1494.0,2566
2026-06-14,mock_interview,UX Designer,5,5,0,1.0,1581.0,7117
2026-06-14,prep_plan,Data Analyst,5,5,0,1.0,1566.6,8239
2026-06-14,prep_plan,Finance Analyst,10,9,1,0.9,1707.9,14141
2026-06-14,prep_plan,Product Manager,6,6,0,1.0,1808.17,8072
2026-06-14,prep_plan,Software Engineer,2,2,0,1.0,1200.5,2524
2026-06-14,prep_plan,UX Designer,7,7,0,1.0,1990.43,11900
2026-06-14,study_notes,Data Analyst,37,37,0,1.0,2259.51,67284
2026-06-14,study_notes,Finance Analyst,46,44,2,0.9565,2201.7,83657
2026-06-14,study_notes,Product Manager,55,53,2,0.9636,2183.4,95929
2026-06-14,study_notes,Software Engineer,34,32,2,0.9412,1947.12,61964
2026-06-14,study_notes,UX Designer,49,45,4,0.9184,2139.53,86605
2026-06-15,exam_generation,Data Analyst,6,6,0,1.0,1247.67,8761
2026-06-15,exam_generation,Finance Analyst,15,14,1,0.9333,1787.67,21418
2026-06-15,exam_generation,Product Manager,11,11,0,1.0,1520.73,18577
2026-06-15,exam_generation,Software Engineer,16,14,2,0.875,1802.62,23578
2026-06-15,exam_generation,UX Designer,9,9,0,1.0,1176.0,13718
2026-06-15,job_analysis,Data Analyst,2,2,0,1.0,1144.0,2799
2026-06-15,job_analysis,Finance Analyst,9,9,0,1.0,1779.11,12123
2026-06-15,job_analysis,Product Manager,6,6,0,1.0,1461.17,9162
2026-06-15,job_analysis,Software Engineer,13,13,0,1.0,1506.38,18350
2026-06-15,job_analysis,UX Designer,10,9,1,0.9,1496.6,13023
2026-06-15,mock_interview,Data Analyst,1,1,0,1.0,2378.0,1359
2026-06-15,mock_interview,Finance Analyst,2,1,1,0.5,1201.0,1884
2026-06-15,mock_interview,Product Manager,1,1,0,1.0,1375.0,1711
2026-06-15,mock_interview,Software Engineer,1,0,1,0.0,1621.0,1062
2026-06-15,mock_interview,UX Designer,3,2,1,0.6667,2103.0,4184
2026-06-15,prep_plan,Data Analyst,3,3,0,1.0,1159.0,5039
2026-06-15,prep_plan,Finance Analyst,7,6,1,0.8571,1901.0,9688
2026-06-15,prep_plan,Product Manager,6,6,0,1.0,1593.67,8586
2026-06-15,prep_plan,Software Engineer,5,5,0,1.0,1250.8,6547
2026-06-15,prep_plan,UX Designer,5,5,0,1.0,1686.2,6975
2026-06-15,study_notes,Data Analyst,33,30,3,0.9091,2139.52,56293
2026-06-15,study_notes,Finance Analyst,68,65,3,0.9559,2106.79,121724
2026-06-15,study_notes,Product Manager,38,37,1,0.9737,2148.87,73546
2026-06-15,study_notes,Software Engineer,48,47,1,0.9792,2055.44,91980
2026-06-15,study_notes,UX Designer,53,50,3,0.9434,2312.36,97259
2026-06-16,exam_generation,Data Analyst,6,5,1,0.8333,2174.67,8853
2026-06-16,exam_generation,Finance Analyst,7,7,0,1.0,1608.0,10734
2026-06-16,exam_generation,Product Manager,9,9,0,1.0,1447.33,12083
2026-06-16,exam_generation,Software Engineer,7,7,0,1.0,1941.43,11289
2026-06-16,exam_generation,UX Designer,13,13,0,1.0,1689.08,17670
2026-06-16,job_analysis,Data Analyst,5,5,0,1.0,1870.6,6020
