cohort_week,acquisition_channel,target_role,step_order,funnel_step,users_reached,conversion_from_signup,conversion_from_previous_step
2026-06-15,Company career site,Data Analyst,2,Logged in,12,0.9231,0.9231
2026-06-15,Company career site,Data Analyst,3,Job saved,3,0.2308,0.25
2026-06-15,Company career site,Data Analyst,4,Prep plan generated,2,0.1538,0.6667
2026-06-15,Company career site,Data Analyst,5,First note completed,2,0.1538,1.0
2026-06-15,Company career site,Data Analyst,6,Exam submitted,2,0.1538,1.0
2026-06-15,Company career site,Data Analyst,7,Mock interview completed,0,0.0,0.0
2026-06-15,Company career site,Finance Analyst,1,Account created,7,1.0,1.0
2026-06-15,Company career site,Finance Analyst,2,Logged in,7,1.0,1.0
2026-06-15,Company career site,Finance Analyst,3,Job saved,2,0.2857,0.2857
2026-06-15,Company career site,Finance Analyst,4,Prep plan generated,1,0.1429,0.5
2026-06-15,Company career site,Finance Analyst,5,First note completed,1,0.1429,1.0
2026-06-15,Company career site,Finance Analyst,6,Exam submitted,1,0.1429,1.0
2026-06-15,Company career site,Finance Analyst,7,Mock interview completed,0,0.0,0.0
2026-06-15,Company career site,Product Manager,1,Account created,13,1.0,1.0
2026-06-15,Company career site,Product Manager,2,Logged in,12,0.9231,0.9231
2026-06-15,Company career site,Product Manager,3,Job saved,6,0.4615,0.5
2026-06-15,Company career site,Product Manager,4,Prep plan generated,5,0.3846,0.8333
2026-06-15,Company career site,Product Manager,5,First note completed,5,0.3846,1.0
2026-06-15,Company career site,Product Manager,6,Exam submitted,3,0.2308,0.6
2026-06-15,Company career site,Product Manager,7,Mock interview completed,1,0.0769,0.3333
2026-06-15,Company career site,Software Engineer,1,Account created,16,1.0,1.0
2026-06-15,Company career site,Software Engineer,2,Logged in,12,0.75,0.75
2026-06-15,Company career site,Software Engineer,3,Job saved,4,0.25,0.3333
2026-06-15,Company career site,Software Engineer,4,Prep plan generated,3,0.1875,0.75
2026-06-15,Company career site,Software Engineer,5,First note completed,3,0.1875,1.0
2026-06-15,Company career site,Software Engineer,6,Exam submitted,2,0.125,0.6667
2026-06-15,Company career site,Software Engineer,7,Mock interview completed,0,0.0,0.0
2026-06-15,Company career site,UX Designer,1,Account created,9,1.0,1.0
2026-06-15,Company career site,UX Designer,2,Logged in,8,0.8889,0.8889
2026-06-15,Company career site,UX Designer,3,Job saved,4,0.4444,0.5
2026-06-15,Company career site,UX Designer,4,Prep plan generated,3,0.3333,0.75
2026-06-15,Company career site,UX Designer,5,First note completed,3,0.3333,1.0
2026-06-15,Company career site,UX Designer,6,Exam submitted,3,0.3333,1.0
2026-06-15,Company career site,UX Designer,7,Mock interview completed,0,0.0,0.0
2026-06-15,Handshake extension,Data Analyst,1,Account created,12,1.0,1.0
2026-06-15,Handshake extension,Data Analyst,2,Logged in,10,0.8333,0.8333
2026-06-15,Handshake extension,Data Analyst,3,Job saved,5,0.4167,0.5
2026-06-15,Handshake extension,Data Analyst,4,Prep plan generated,4,0.3333,0.8
2026-06-15,Handshake extension,Data Analyst,5,First note completed,4,0.3333,1.0
2026-06-15,Handshake extension,Data Analyst,6,Exam submitted,4,0.3333,1.0
2026-06-15,Handshake extension,Data Analyst,7,Mock interview completed,2,0.1667,0.5
2026-06-15,Handshake extension,Finance Analyst,1,Account created,16,1.0,1.0
2026-06-15,Handshake extension,Finance Analyst,2,Logged in,15,0.9375,0.9375
2026-06-15,Handshake extension,Finance Analyst,3,Job saved,10,0.625,0.6667
2026-06-15,Handshake extension,Finance Analyst,4,Prep plan generated,7,0.4375,0.7
2026-06-15,Handshake extension,Finance Analyst,5,First note completed,7,0.4375,1.0
2026-06-15,Handshake extension,Finance Analyst,6,Exam submitted,4,0.25,0.5714
2026-06-15,Handshake extension,Finance Analyst,7,Mock interview completed,1,0.0625,0.25
2026-06-15,Handshake extension,Product Manager,1,Account created,11,1.0,1.0
2026-06-15,Handshake extension,Product Manager,2,Logged in,11,1.0,1.0
2026-06-15,Handshake extension,Product Manager,3,Job saved,7,0.6364,0.6364
2026-06-15,Handshake extension,Product Manager,4,Prep plan generated,3,0.2727,0.4286
2026-06-15,Handshake extension,Product Manager,5,First note completed,3,0.2727,1.0
2026-06-15,Handshake extension,Product Manager,6,Exam submitted,2,0.1818,0.6667
2026-06-15,Handshake extension,Product Manager,7,Mock interview completed,0,0.0,0.0
2026-06-15,Handshake extension,Software Engineer,1,Account created,11,1.0,1.0
2026-06-15,Handshake extension,Software Engineer,2,Logged in,11,1.0,1.0
2026-06-15,Handshake extension,Software Engineer,3,Job saved,7,0.6364,0.6364
2026-06-15,Handshake extension,Software Engineer,4,Prep plan generated,5,0.4545,0.7143
2026-06-15,Handshake extension,Software Engineer,5,First note completed,5,0.4545,1.0
2026-06-15,Handshake extension,Software Engineer,6,Exam submitted,4,0.3636,0.8
2026-06-15,Handshake extension,Software Engineer,7,Mock interview completed,0,0.0,0.0
2026-06-15,Handshake extension,UX Designer,1,Account created,16,1.0,1.0
2026-06-15,Handshake extension,UX Designer,2,Logged in,14,0.875,0.875
2026-06-15,Handshake extension,UX Designer,3,Job saved,12,0.75,0.8571
2026-06-15,Handshake extension,UX Designer,4,Prep plan generated,6,0.375,0.5
2026-06-15,Handshake extension,UX Designer,5,First note completed,6,0.375,1.0
2026-06-15,Handshake extension,UX Designer,6,Exam submitted,4,0.25,0.6667
2026-06-15,Handshake extension,UX Designer,7,Mock interview completed,0,0.0,0.0
2026-06-15,LinkedIn extension,Data Analyst,1,Account created,12,1.0,1.0
2026-06-15,LinkedIn extension,Data Analyst,2,Logged in,12,1.0,1.0
2026-06-15,LinkedIn extension,Data Analyst,3,Job saved,6,0.5,0.5
2026-06-15,LinkedIn extension,Data Analyst,4,Prep plan generated,3,0.25,0.5
2026-06-15,LinkedIn extension,Data Analyst,5,First note completed,3,0.25,1.0
2026-06-15,LinkedIn extension,Data Analyst,6,Exam submitted,2,0.1667,0.6667
2026-06-15,LinkedIn extension,Data Analyst,7,Mock interview completed,2,0.1667,1.0
2026-06-15,LinkedIn extension,Finance Analyst,1,Account created,22,1.0,1.0
2026-06-15,LinkedIn extension,Finance Analyst,2,Logged in,19,0.8636,0.8636
2026-06-15,LinkedIn extension,Finance Analyst,3,Job saved,10,0.4545,0.5263
2026-06-15,LinkedIn extension,Finance Analyst,4,Prep plan generated,6,0.2727,0.6
2026-06-15,LinkedIn extension,Finance Analyst,5,First note completed,6,0.2727,1.0
2026-06-15,LinkedIn extension,Finance Analyst,6,Exam submitted,2,0.0909,0.3333
2026-06-15,LinkedIn extension,Finance Analyst,7,Mock interview completed,0,0.0,0.0
2026-06-15,LinkedIn extension,Product Manager,1,Account created,23,1.0,1.0
2026-06-15,LinkedIn extension,Product Manager,2,Logged in,21,0.913,0.913
2026-06-15,LinkedIn extension,Product Manager,3,Job saved,10,0.4348,0.4762
2026-06-15,LinkedIn extension,Product Manager,4,Prep plan generated,5,0.2174,0.5
2026-06-15,LinkedIn extension,Product Manager,5,First note completed,5,0.2174,1.0
2026-06-15,LinkedIn extension,Product Manager,6,Exam submitted,2,0.087,0.4
2026-06-15,LinkedIn extension,Product Manager,7,Mock interview completed,0,0.0,0.0
2026-06-15,LinkedIn extension,Software Engineer,1,Account created,22,1.0,1.0
2026-06-15,LinkedIn extension,Software Engineer,2,Logged in,21,0.9545,0.9545
2026-06-15,LinkedIn extension,Software Engineer,3,Job saved,12,0.5455,0.5714
2026-06-15,LinkedIn extension,Software Engineer,4,Prep plan generated,8,0.3636,0.6667
2026-06-15,LinkedIn extension,Software Engineer,5,First note completed,8,0.3636,1.0
2026-06-15,LinkedIn extension,Software Engineer,6,Exam submitted,4,0.1818,0.5
2026-06-15,LinkedIn extension,Software Engineer,7,Mock interview completed,2,0.0909,0.5
2026-06-15,LinkedIn extension,UX Designer,1,Account created,20,1.0,1.0
2026-06-15,LinkedIn extension,UX Designer,2,Logged in,18,0.9,0.9
2026-06-15,LinkedIn extension,UX Designer,3,Job saved,13,0.65,0.7222
2026-06-15,LinkedIn extension,UX Designer,4,Prep plan generated,10,0.5,0.7692
2026-06-15,LinkedIn extension,UX Designer,5,First note completed,10,0.5,1.0
2026-06-15,LinkedIn extension,UX Designer,6,Exam submitted,7,0.35,0.7
2026-06-15,LinkedIn extension,UX Designer,7,Mock interview completed,0,0.0,0.0
2026-06-15,Manual paste,Data Analyst,1,Account created,13,1.0,1.0
2026-06-15,Manual paste,Data Analyst,2,Logged in,13,1.0,1.0
2026-06-15,Manual paste,Data Analyst,3,Job saved,4,0.3077,0.3077
2026-06-15,Manual paste,Data Analyst,4,Prep plan generated,3,0.2308,0.75
2026-06-15,Manual paste,Data Analyst,5,First note completed,3,0.2308,1.0
2026-06-15,Manual paste,Data Analyst,6,Exam submitted,2,0.1538,0.6667
2026-06-15,Manual paste,Data Analyst,7,Mock interview completed,0,0.0,0.0
2026-06-15,Manual paste,Finance Analyst,1,Account created,20,1.0,1.0
2026-06-15,Manual paste,Finance Analyst,2,Logged in,16,0.8,0.8
2026-06-15,Manual paste,Finance Analyst,3,Job saved,7,0.35,0.4375
2026-06-15,Manual paste,Finance Analyst,4,Prep plan generated,6,0.3,0.8571
2026-06-15,Manual paste,Finance Analyst,5,First note completed,6,0.3,1.0
2026-06-15,Manual paste,Finance Analyst,6,Exam submitted,5,0.25,0.8333
2026-06-15,Manual paste,Finance Analyst,7,Mock interview completed,1,0.05,0.2
2026-06-15,Manual paste,Product Manager,1,Account created,12,1.0,1.0
2026-06-15,Manual paste,Product Manager,2,Logged in,11,0.9167,0.9167
2026-06-15,Manual paste,Product Manager,3,Job saved,4,0.3333,0.3636
2026-06-15,Manual paste,Product Manager,4,Prep plan generated,2,0.1667,0.5
2026-06-15,Manual paste,Product Manager,5,First note completed,2,0.1667,1.0
2026-06-15,Manual paste,Product Manager,6,Exam submitted,1,0.0833,0.5
2026-06-15,Manual paste,Product Manager,7,Mock interview completed,1,0.0833,1.0
2026-06-15,Manual paste,Software Engineer,1,Account created,15,1.0,1.0
2026-06-15,Manual paste,Software Engineer,2,Logged in,13,0.8667,0.8667
2026-06-15,Manual paste,Software Engineer,3,Job saved,9,0.6,0.6923
2026-06-15,Manual paste,Software Engineer,4,Prep plan generated,6,0.4,0.6667
2026-06-15,Manual paste,Software Engineer,5,First note completed,6,0.4,1.0
2026-06-15,Manual paste,Software Engineer,6,Exam submitted,5,0.3333,0.8333
2026-06-15,Manual paste,Software Engineer,7,Mock interview completed,1,0.0667,0.2
2026-06-15,Manual paste,UX Designer,1,Account created,23,1.0,1.0
2026-06-15,Manual paste,UX Designer,2,Logged in,19,0.8261,0.8261
2026-06-15,Manual paste,UX Designer,3,Job saved,10,0.4348,0.5263
2026-06-15,Manual paste,UX Designer,4,Prep plan generated,7,0.3043,0.7
2026-06-15,Manual paste,UX Designer,5,First note completed,7,0.3043,1.0
2026-06-15,Manual paste,UX Designer,6,Exam submitted,3,0.1304,0.4286
2026-06-15,Manual paste,UX Designer,7,Mock interview completed,0,0.0,0.0
2026-06-22,Company career site,Data Analyst,1,Account created,4,1.0,1.0
2026-06-22,Company career site,Data Analyst,2,Logged in,4,1.0,1.0
2026-06-22,Company career site,Data Analyst,3,Job saved,2,0.5,0.5
2026-06-22,Company career site,Data Analyst,4,Prep plan generated,1,0.25,0.5
2026-06-22,Company career site,Data Analyst,5,First note completed,1,0.25,1.0
2026-06-22,Company career site,Data Analyst,6,Exam submitted,1,0.25,1.0
2026-06-22,Company career site,Data Analyst,7,Mock interview completed,0,0.0,0.0
2026-06-22,Company career site,Finance Analyst,1,Account created,2,1.0,1.0
2026-06-22,Company career site,Finance Analyst,2,Logged in,0,0.0,0.0
2026-06-22,Company career site,Finance Analyst,3,Job saved,0,0.0,0
2026-06-22,Company career site,Finance Analyst,4,Prep plan generated,0,0.0,0
2026-06-22,Company career site,Finance Analyst,5,First note completed,0,0.0,0
2026-06-22,Company career site,Finance Analyst,6,Exam submitted,0,0.0,0
2026-06-22,Company career site,Finance Analyst,7,Mock interview completed,0,0.0,0
2026-06-22,Company career site,Product Manager,1,Account created,4,1.0,1.0
2026-06-22,Company career site,Product Manager,2,Logged in,4,1.0,1.0
2026-06-22,Company career site,Product Manager,3,Job saved,1,0.25,0.25
2026-06-22,Company career site,Product Manager,4,Prep plan generated,1,0.25,1.0
2026-06-22,Company career site,Product Manager,5,First note completed,1,0.25,1.0
2026-06-22,Company career site,Product Manager,6,Exam submitted,1,0.25,1.0
2026-06-22,Company career site,Product Manager,7,Mock interview completed,0,0.0,0.0
2026-06-22,Company career site,Software Engineer,1,Account created,3,1.0,1.0
2026-06-22,Company career site,Software Engineer,2,Logged in,3,1.0,1.0
2026-06-22,Company career site,Software Engineer,3,Job saved,1,0.3333,0.3333
2026-06-22,Company career site,Software Engineer,4,Prep plan generated,1,0.3333,1.0
2026-06-22,Company career site,Software Engineer,5,First note completed,1,0.3333,1.0
2026-06-22,Company career site,Software Engineer,6,Exam submitted,1,0.3333,1.0
2026-06-22,Company career site,Software Engineer,7,Mock interview completed,0,0.0,0.0
2026-06-22,Company career site,UX Designer,1,Account created,1,1.0,1.0
2026-06-22,Company career site,UX Designer,2,Logged in,1,1.0,1.0
2026-06-22,Company career site,UX Designer,3,Job saved,1,1.0,1.0
2026-06-22,Company career site,UX Designer,4,Prep plan generated,1,1.0,1.0
2026-06-22,Company career site,UX Designer,5,First note completed,1,1.0,1.0
2026-06-22,Company career site,UX Designer,6,Exam submitted,0,0.0,0.0
2026-06-22,Company career site,UX Designer,7,Mock interview completed,0,0.0,0
2026-06-22,Handshake extension,Data Analyst,1,Account created,3,1.0,1.0
2026-06-22,Handshake extension,Data Analyst,2,Logged in,3,1.0,1.0
2026-06-22,Handshake extension,Data Analyst,3,Job saved,0,0.0,0.0
2026-06-22,Handshake extension,Data Analyst,4,Prep plan generated,0,0.0,0
2026-06-22,Handshake extension,Data Analyst,5,First note completed,0,0.0,0
2026-06-22,Handshake extension,Data Analyst,6,Exam submitted,0,0.0,0
2026-06-22,Handshake extension,Data Analyst,7,Mock interview completed,0,0.0,0
2026-06-22,Handshake extension,Finance Analyst,1,Account created,4,1.0,1.0
2026-06-22,Handshake extension,Finance Analyst,2,Logged in,4,1.0,1.0
2026-06-22,Handshake extension,Finance Analyst,3,Job saved,2,0.5,0.5
2026-06-22,Handshake extension,Finance Analyst,4,Prep plan generated,2,0.5,1.0
2026-06-22,Handshake extension,Finance Analyst,5,First note completed,2,0.5,1.0
2026-06-22,Handshake extension,Finance Analyst,6,Exam submitted,2,0.5,1.0
2026-06-22,Handshake extension,Finance Analyst,7,Mock interview completed,2,0.5,1.0
2026-06-22,Handshake extension,Product Manager,1,Account created,6,1.0,1.0
2026-06-22,Handshake extension,Product Manager,2,Logged in,6,1.0,1.0
2026-06-22,Handshake extension,Product Manager,3,Job saved,4,0.6667,0.6667
2026-06-22,Handshake extension,Product Manager,4,Prep plan generated,2,0.3333,0.5
2026-06-22,Handshake extension,Product Manager,5,First note completed,2,0.3333,1.0
2026-06-22,Handshake extension,Product Manager,6,Exam submitted,2,0.3333,1.0
2026-06-22,Handshake extension,Product Manager,7,Mock interview completed,0,0.0,0.0
2026-06-22,Handshake extension,Software Engineer,1,Account created,4,1.0,1.0
2026-06-22,Handshake extension,Software Engineer,2,Logged in,4,1.0,1.0
2026-06-22,Handshake extension,Software Engineer,3,Job saved,1,0.25,0.25
2026-06-22,Handshake extension,Software Engineer,4,Prep plan generated,1,0.25,1.0
2026-06-22,Handshake extension,Software Engineer,5,First note completed,1,0.25,1.0
2026-06-22,Handshake extension,Software Engineer,6,Exam submitted,1,0.25,1.0
2026-06-22,Handshake extension,Software Engineer,7,Mock interview completed,1,0.25,1.0
2026-06-22,Handshake extension,UX Designer,1,Account created,7,1.0,1.0
2026-06-22,Handshake extension,UX Designer,2,Logged in,7,1.0,1.0
2026-06-22,Handshake extension,UX Designer,3,Job saved,3,0.4286,0.4286
2026-06-22,Handshake extension,UX Designer,4,Prep plan generated,1,0.1429,0.3333
2026-06-22,Handshake extension,UX Designer,5,First note completed,1,0.1429,1.0
2026-06-22,Handshake extension,UX Designer,6,Exam submitted,1,0.1429,1.0
2026-06-22,Handshake extension,UX Designer,7,Mock interview completed,1,0.1429,1.0
2026-06-22,LinkedIn extension,Data Analyst,1,Account created,5,1.0,1.0
2026-06-22,LinkedIn extension,Data Analyst,2,Logged in,5,1.0,1.0
2026-06-22,LinkedIn extension,Data Analyst,3,Job saved,0,0.0,0.0
2026-06-22,LinkedIn extension,Data Analyst,4,Prep plan generated,0,0.0,0
2026-06-22,LinkedIn extension,Data Analyst,5,First note completed,0,0.0,0
2026-06-22,LinkedIn extension,Data Analyst,6,Exam submitted,0,0.0,0
2026-06-22,LinkedIn extension,Data Analyst,7,Mock interview completed,0,0.0,0
2026-06-22,LinkedIn extension,Finance Analyst,1,Account created,9,1.0,1.0
2026-06-22,LinkedIn extension,Finance Analyst,2,Logged in,9,1.0,1.0
2026-06-22,LinkedIn extension,Finance Analyst,3,Job saved,4,0.4444,0.4444
2026-06-22,LinkedIn extension,Finance Analyst,4,Prep plan generated,1,0.1111,0.25
2026-06-22,LinkedIn extension,Finance Analyst,5,First note completed,1,0.1111,1.0
2026-06-22,LinkedIn extension,Finance Analyst,6,Exam submitted,0,0.0,0.0
2026-06-22,LinkedIn extension,Finance Analyst,7,Mock interview completed,0,0.0,0
2026-06-22,LinkedIn extension,Product Manager,1,Account created,7,1.0,1.0
2026-06-22,LinkedIn extension,Product Manager,2,Logged in,7,1.0,1.0
2026-06-22,LinkedIn extension,Product Manager,3,Job saved,5,0.7143,0.7143
2026-06-22,LinkedIn extension,Product Manager,4,Prep plan generated,2,0.2857,0.4
2026-06-22,LinkedIn extension,Product Manager,5,First note completed,2,0.2857,1.0
2026-06-22,LinkedIn extension,Product Manager,6,Exam submitted,2,0.2857,1.0
2026-06-22,LinkedIn extension,Product Manager,7,Mock interview completed,0,0.0,0.0
2026-06-22,LinkedIn extension,Software Engineer,1,Account created,9,1.0,1.0
2026-06-22,LinkedIn extension,Software Engineer,2,Logged in,8,0.8889,0.8889
2026-06-22,LinkedIn extension,Software Engineer,3,Job saved,4,0.4444,0.5
2026-06-22,LinkedIn extension,Software Engineer,4,Prep plan generated,1,0.1111,0.25
2026-06-22,LinkedIn extension,Software Engineer,5,First note completed,1,0.1111,1.0
