event_date,acquisition_channel,target_role,active_users,signups,job_saves,plans_generated,notes_completed,exams_submitted,mocks_completed
2026-06-13,Manual paste,Product Manager,15,2,2,0,7,1,0
2026-06-13,Manual paste,Software Engineer,19,2,1,1,7,1,0
2026-06-13,Manual paste,UX Designer,10,0,0,1,3,1,0
2026-06-14,Company career site,Data Analyst,9,0,1,1,5,3,0
2026-06-14,Company career site,Finance Analyst,17,3,4,1,2,3,1
2026-06-14,Company career site,Product Manager,12,2,2,0,2,4,0
2026-06-14,Company career site,Software Engineer,9,0,1,2,3,1,0
2026-06-14,Company career site,UX Designer,18,5,1,1,6,1,1
2026-06-14,Handshake extension,Data Analyst,18,0,4,1,9,4,0
2026-06-14,Handshake extension,Finance Analyst,26,2,1,4,10,1,1
2026-06-14,Handshake extension,Product Manager,18,2,0,0,18,3,1
2026-06-14,Handshake extension,Software Engineer,16,1,0,0,7,2,1
2026-06-14,Handshake extension,UX Designer,32,5,4,2,13,5,3
2026-06-14,LinkedIn extension,Data Analyst,17,3,1,3,6,1,1
2026-06-14,LinkedIn extension,Finance Analyst,36,6,2,5,14,3,0
2026-06-14,LinkedIn extension,Product Manager,34,6,3,5,13,6,1
2026-06-14,LinkedIn extension,Software Engineer,22,5,2,0,11,4,0
2026-06-14,LinkedIn extension,UX Designer,30,2,2,3,12,5,1
2026-06-14,Manual paste,Data Analyst,12,2,2,0,5,0,0
2026-06-14,Manual paste,Finance Analyst,15,3,2,0,2,4,0
2026-06-14,Manual paste,Product Manager,13,1,2,1,6,1,0
2026-06-14,Manual paste,Software Engineer,14,2,0,0,9,1,0
2026-06-14,Manual paste,UX Designer,11,2,0,1,5,1,0
2026-06-15,Company career site,Data Analyst,8,3,0,0,3,0,1
2026-06-15,Company career site,Finance Analyst,16,0,1,5,8,0,0
2026-06-15,Company career site,Product Manager,11,2,0,0,5,0,1
2026-06-15,Company career site,Software Engineer,13,5,1,1,3,5,1
2026-06-15,Company career site,UX Designer,12,0,2,1,5,2,0
2026-06-15,Handshake extension,Data Analyst,20,0,0,3,18,4,0
2026-06-15,Handshake extension,Finance Analyst,20,1,3,0,9,8,0
2026-06-15,Handshake extension,Product Manager,18,1,4,3,8,3,0
2026-06-15,Handshake extension,Software Engineer,21,1,7,2,6,2,0
2026-06-15,Handshake extension,UX Designer,32,2,5,1,15,1,0
2026-06-15,LinkedIn extension,Data Analyst,18,2,1,0,2,0,0
2026-06-15,LinkedIn extension,Finance Analyst,35,2,4,2,21,6,2
2026-06-15,LinkedIn extension,Product Manager,26,2,1,2,10,5,0
2026-06-15,LinkedIn extension,Software Engineer,27,2,3,2,23,4,0
2026-06-15,LinkedIn extension,UX Designer,25,1,2,2,14,3,2
2026-06-15,Manual paste,Data Analyst,9,2,1,0,3,2,0
2026-06-15,Manual paste,Finance Analyst,9,2,1,0,1,1,0
2026-06-15,Manual paste,Product Manager,14,2,1,1,7,3,0
2026-06-15,Manual paste,Software Engineer,13,1,2,0,3,5,0
2026-06-15,Manual paste,UX Designer,17,3,1,1,5,3,0
2026-06-16,Company career site,Data Analyst,7,1,1,0,4,2,0
2026-06-16,Company career site,Finance Analyst,17,2,2,2,7,3,0
2026-06-16,Company career site,Product Manager,17,3,3,2,5,3,0
2026-06-16,Company career site,Software Engineer,8,0,0,0,3,0,0
2026-06-16,Company career site,UX Designer,14,3,2,1,8,0,0
2026-06-16,Handshake extension,Data Analyst,27,3,3,2,12,2,0
2026-06-16,Handshake extension,Finance Analyst,19,0,3,4,8,1,0
2026-06-16,Handshake extension,Product Manager,18,1,2,2,13,2,0
2026-06-16,Handshake extension,Software Engineer,21,1,1,2,5,1,0
2026-06-16,Handshake extension,UX Designer,28,3,2,3,23,5,1
2026-06-16,LinkedIn extension,Data Analyst,18,2,0,2,5,2,1
2026-06-16,LinkedIn extension,Finance Analyst,33,4,2,2,24,2,0
2026-06-16,LinkedIn extension,Product Manager,29,2,4,2,17,2,1
2026-06-16,LinkedIn extension,Software Engineer,17,1,2,0,9,4,0
2026-06-16,LinkedIn extension,UX Designer,25,3,2,1,6,5,0
2026-06-16,Manual paste,Data Analyst,9,3,1,2,5,0,0
2026-06-16,Manual paste,Finance Analyst,14,3,1,2,4,1,1
2026-06-16,Manual paste,Product Manager,14,4,2,3,5,2,0
2026-06-16,Manual paste,Software Engineer,13,1,1,1,2,1,0
2026-06-16,Manual paste,UX Designer,13,3,2,0,5,2,0
2026-06-17,Company career site,Data Analyst,12,2,2,1,2,2,1
2026-06-17,Company career site,Finance Analyst,15,1,4,1,9,0,0
2026-06-17,Company career site,Product Manager,14,3,1,0,4,4,0
2026-06-17,Company career site,Software Engineer,10,4,1,1,6,4,0
2026-06-17,Company career site,UX Designer,16,1,2,0,5,5,0
2026-06-17,Handshake extension,Data Analyst,23,3,3,1,11,1,1
2026-06-17,Handshake extension,Finance Analyst,23,3,1,0,13,6,0
2026-06-17,Handshake extension,Product Manager,14,1,2,0,8,4,1
2026-06-17,Handshake extension,Software Engineer,20,3,2,2,7,2,0
2026-06-17,Handshake extension,UX Designer,24,2,1,2,11,3,0
2026-06-17,LinkedIn extension,Data Analyst,21,2,5,1,5,1,0
2026-06-17,LinkedIn extension,Finance Analyst,29,4,3,1,13,2,2
2026-06-17,LinkedIn extension,Product Manager,23,4,3,1,12,3,0
2026-06-17,LinkedIn extension,Software Engineer,20,3,3,0,6,2,0
2026-06-17,LinkedIn extension,UX Designer,33,4,5,1,12,5,0
2026-06-17,Manual paste,Data Analyst,10,0,3,0,6,3,0
2026-06-17,Manual paste,Finance Analyst,12,3,0,0,4,1,0
2026-06-17,Manual paste,Product Manager,14,1,3,2,7,3,0
2026-06-17,Manual paste,Software Engineer,13,3,0,0,6,2,0
2026-06-17,Manual paste,UX Designer,16,2,1,0,6,2,1
2026-06-18,Company career site,Data Analyst,10,1,2,0,3,1,0
2026-06-18,Company career site,Finance Analyst,19,2,1,1,7,5,0
2026-06-18,Company career site,Product Manager,13,2,1,1,3,0,2
2026-06-18,Company career site,Software Engineer,12,4,1,0,3,1,1
2026-06-18,Company career site,UX Designer,15,2,1,0,6,0,1
2026-06-18,Handshake extension,Data Analyst,18,0,0,3,16,0,0
2026-06-18,Handshake extension,Finance Analyst,22,2,2,0,16,3,2
2026-06-18,Handshake extension,Product Manager,19,2,2,3,7,3,0
2026-06-18,Handshake extension,Software Engineer,23,2,5,3,5,1,0
2026-06-18,Handshake extension,UX Designer,28,2,5,1,16,3,0
2026-06-18,LinkedIn extension,Data Analyst,20,2,2,4,7,2,0
2026-06-18,LinkedIn extension,Finance Analyst,32,2,3,1,12,2,0
2026-06-18,LinkedIn extension,Product Manager,26,3,1,4,11,9,1
2026-06-18,LinkedIn extension,Software Engineer,23,4,3,3,7,4,0
2026-06-18,LinkedIn extension,UX Designer,19,2,2,1,9,4,0
2026-06-18,Manual paste,Data Analyst,7,0,0,2,4,0,0
2026-06-18,Manual paste,Finance Analyst,10,3,2,1,2,0,0
2026-06-18,Manual paste,Product Manager,9,0,1,1,7,1,1
2026-06-18,Manual paste,Software Engineer,15,3,2,1,5,3,0
2026-06-18,Manual paste,UX Designer,15,5,1,0,7,1,0
2026-06-19,Company career site,Data Analyst,14,5,2,1,5,3,1
2026-06-19,Company career site,Finance Analyst,17,1,1,3,15,1,0
2026-06-19,Company career site,Product Manager,15,2,2,3,10,0,0
2026-06-19,Company career site,Software Engineer,12,3,2,0,2,1,0
2026-06-19,Company career site,UX Designer,11,2,2,1,2,2,0
2026-06-19,Handshake extension,Data Analyst,18,2,1,0,9,2,0
2026-06-19,Handshake extension,Finance Analyst,23,6,1,2,9,3,0
2026-06-19,Handshake extension,Product Manager,21,2,2,1,6,1,0
2026-06-19,Handshake extension,Software Engineer,22,1,6,0,13,0,0
2026-06-19,Handshake extension,UX Designer,26,2,2,3,16,4,2
2026-06-19,LinkedIn extension,Data Analyst,18,1,3,0,8,2,0
2026-06-19,LinkedIn extension,Finance Analyst,30,3,1,2,12,3,0
2026-06-19,LinkedIn extension,Product Manager,33,5,7,3,17,5,0
2026-06-19,LinkedIn extension,Software Engineer,26,2,1,2,7,1,0
2026-06-19,LinkedIn extension,UX Designer,22,1,3,5,17,3,0
2026-06-19,Manual paste,Data Analyst,12,2,1,1,5,3,1
2026-06-19,Manual paste,Finance Analyst,11,4,1,1,2,1,0
2026-06-19,Manual paste,Product Manager,12,2,1,0,10,2,1
2026-06-19,Manual paste,Software Engineer,14,3,0,0,2,1,0
2026-06-19,Manual paste,UX Designer,14,4,2,2,5,1,0
2026-06-20,Company career site,Data Analyst,8,0,2,1,4,0,0
2026-06-20,Company career site,Finance Analyst,14,0,0,1,11,1,1
2026-06-20,Company career site,Product Manager,11,0,3,1,3,3,0
2026-06-20,Company career site,Software Engineer,9,0,1,1,4,1,1
2026-06-20,Company career site,UX Designer,14,0,2,2,4,3,0
2026-06-20,Handshake extension,Data Analyst,21,1,2,0,16,5,1
2026-06-20,Handshake extension,Finance Analyst,26,3,5,1,16,4,2
2026-06-20,Handshake extension,Product Manager,17,1,2,1,9,2,0
2026-06-20,Handshake extension,Software Engineer,24,2,1,4,7,3,0
2026-06-20,Handshake extension,UX Designer,19,1,3,0,6,3,0
2026-06-20,LinkedIn extension,Data Analyst,17,0,1,2,8,0,0
2026-06-20,LinkedIn extension,Finance Analyst,28,3,3,4,9,4,0
2026-06-20,LinkedIn extension,Product Manager,32,4,2,2,15,3,1
2026-06-20,LinkedIn extension,Software Engineer,23,3,6,2,7,3,0
2026-06-20,LinkedIn extension,UX Designer,26,3,1,2,10,5,2
2026-06-20,Manual paste,Data Analyst,14,3,2,0,3,0,0
2026-06-20,Manual paste,Finance Analyst,14,1,5,1,3,0,0
2026-06-20,Manual paste,Product Manager,13,1,0,1,7,1,0
2026-06-20,Manual paste,Software Engineer,9,2,2,1,3,2,0
2026-06-20,Manual paste,UX Designer,14,2,1,1,5,3,0
2026-06-21,Company career site,Data Analyst,8,1,1,2,4,1,0
2026-06-21,Company career site,Finance Analyst,14,1,0,0,4,5,0
2026-06-21,Company career site,Product Manager,9,1,1,1,1,1,0
2026-06-21,Company career site,Software Engineer,7,0,2,2,3,2,0
2026-06-21,Company career site,UX Designer,10,1,0,1,4,1,0
2026-06-21,Handshake extension,Data Analyst,19,3,2,1,11,6,0
2026-06-21,Handshake extension,Finance Analyst,25,1,3,4,19,2,0
2026-06-21,Handshake extension,Product Manager,18,3,3,0,11,4,0
2026-06-21,Handshake extension,Software Engineer,21,1,5,3,9,4,0
2026-06-21,Handshake extension,UX Designer,20,4,1,3,9,4,0
2026-06-21,LinkedIn extension,Data Analyst,21,3,1,3,8,0,1
2026-06-21,LinkedIn extension,Finance Analyst,24,4,3,0,18,4,0
2026-06-21,LinkedIn extension,Product Manager,27,3,1,2,13,2,2
2026-06-21,LinkedIn extension,Software Engineer,31,7,2,2,8,1,2
2026-06-21,LinkedIn extension,UX Designer,33,6,8,1,14,2,1
2026-06-21,Manual paste,Data Analyst,11,3,1,1,5,0,0
2026-06-21,Manual paste,Finance Analyst,12,4,0,2,5,1,0
2026-06-21,Manual paste,Product Manager,15,2,1,0,6,3,0
2026-06-21,Manual paste,Software Engineer,12,2,4,1,6,0,0
2026-06-21,Manual paste,UX Designer,16,4,3,2,3,1,0
2026-06-22,Company career site,Data Analyst,10,2,0,1,5,3,0
2026-06-22,Company career site,Finance Analyst,19,1,2,0,13,1,0
2026-06-22,Company career site,Product Manager,10,1,3,1,4,2,1
2026-06-22,Company career site,Software Engineer,9,1,0,0,1,1,0
2026-06-22,Company career site,UX Designer,11,0,1,1,4,1,0
2026-06-22,Handshake extension,Data Analyst,16,2,0,1,9,2,0
2026-06-22,Handshake extension,Finance Analyst,25,3,5,0,12,3,0
2026-06-22,Handshake extension,Product Manager,21,1,3,3,10,2,0
2026-06-22,Handshake extension,Software Engineer,30,1,6,2,12,7,0
2026-06-22,Handshake extension,UX Designer,25,3,4,2,14,1,1
2026-06-22,LinkedIn extension,Data Analyst,20,0,0,1,14,1,0
2026-06-22,LinkedIn extension,Finance Analyst,30,4,6,2,10,1,0
2026-06-22,LinkedIn extension,Product Manager,32,5,4,1,16,3,1
2026-06-22,LinkedIn extension,Software Engineer,29,4,4,2,13,5,1
2026-06-22,LinkedIn extension,UX Designer,17,2,2,1,13,3,0
2026-06-22,Manual paste,Data Analyst,11,0,2,2,5,0,0
2026-06-22,Manual paste,Finance Analyst,19,5,3,0,3,0,0
2026-06-22,Manual paste,Product Manager,11,0,1,0,7,2,0
2026-06-22,Manual paste,Software Engineer,17,3,4,0,5,2,0
2026-06-22,Manual paste,UX Designer,15,3,1,1,6,1,0
2026-06-23,Company career site,Data Analyst,7,2,2,0,3,1,0
2026-06-23,Company career site,Finance Analyst,14,1,0,1,6,3,0
2026-06-23,Company career site,Product Manager,15,3,3,1,4,3,0
2026-06-23,Company career site,Software Engineer,7,2,2,0,1,0,0
2026-06-23,Company career site,UX Designer,13,1,1,0,6,3,1
2026-06-23,Handshake extension,Data Analyst,19,1,1,3,11,2,0
2026-06-23,Handshake extension,Finance Analyst,18,1,1,4,10,5,0
2026-06-23,Handshake extension,Product Manager,19,5,2,1,10,1,0
2026-06-23,Handshake extension,Software Engineer,27,3,1,2,13,8,4
2026-06-23,Handshake extension,UX Designer,27,4,0,1,15,6,1
2026-06-23,LinkedIn extension,Data Analyst,28,5,4,1,9,2,0
2026-06-23,LinkedIn extension,Finance Analyst,28,5,1,1,9,1,3
2026-06-23,LinkedIn extension,Product Manager,28,2,1,4,26,5,0
2026-06-23,LinkedIn extension,Software Engineer,22,5,2,1,10,1,0
2026-06-23,LinkedIn extension,UX Designer,28,4,4,3,11,1,0
2026-06-23,Manual paste,Data Analyst,16,6,1,2,6,1,0
2026-06-23,Manual paste,Finance Analyst,17,3,4,1,4,2,0
2026-06-23,Manual paste,Product Manager,11,0,0,0,7,0,0
2026-06-23,Manual paste,Software Engineer,17,2,2,5,2,2,1
2026-06-23,Manual paste,UX Designer,13,1,1,2,4,1,2
2026-06-24,Company career site,Data Analyst,9,0,0,0,1,4,0
2026-06-24,Company career site,Finance Analyst,11,0,0,0,7,1,0
2026-06-24,Company career site,Product Manager,13,0,2,3,2,4,2
2026-06-24,Company career site,Software Engineer,7,0,2,0,7,1,0
2026-06-24,Company career site,UX Designer,11,0,3,1,3,0,0
2026-06-24,Handshake extension,Data Analyst,16,0,0,0,7,7,0
2026-06-24,Handshake extension,Finance Analyst,26,0,4,5,17,3,1
2026-06-24,Handshake extension,Product Manager,21,0,2,3,12,1,0
2026-06-24,Handshake extension,Software Engineer,18,0,0,4,9,6,0
2026-06-24,Handshake extension,UX Designer,22,0,3,2,17,5,0
2026-06-24,LinkedIn extension,Data Analyst,21,0,4,1,4,2,0
2026-06-24,LinkedIn extension,Finance Analyst,23,0,2,3,9,5,0
2026-06-24,LinkedIn extension,Product Manager,23,0,6,2,14,2,0
2026-06-24,LinkedIn extension,Software Engineer,25,0,6,3,9,6,0
2026-06-24,LinkedIn extension,UX Designer,28,0,4,4,11,1,0
2026-06-24,Manual paste,Data Analyst,13,0,1,1,5,1,0
2026-06-24,Manual paste,Finance Analyst,10,0,0,2,7,1,0
2026-06-24,Manual paste,Product Manager,8,0,2,1,3,1,0
2026-06-24,Manual paste,Software Engineer,12,0,0,1,6,1,0
2026-06-24,Manual paste,UX Designer,16,0,3,1,5,2,0
2026-06-25,Company career site,Data Analyst,7,0,1,0,3,0,0
2026-06-25,Company career site,Finance Analyst,9,0,1,0,4,3,0
2026-06-25,Company career site,Product Manager,15,0,3,1,6,2,0
2026-06-25,Company career site,Software Engineer,7,0,0,2,1,2,0
2026-06-25,Company career site,UX Designer,10,0,0,1,4,2,0
2026-06-25,Handshake extension,Data Analyst,17,0,0,0,5,3,0
2026-06-25,Handshake extension,Finance Analyst,14,0,1,1,9,1,0
2026-06-25,Handshake extension,Product Manager,18,0,3,2,10,1,0
2026-06-25,Handshake extension,Software Engineer,28,0,1,2,17,8,1
2026-06-25,Handshake extension,UX Designer,19,0,1,1,13,8,0
2026-06-25,LinkedIn extension,Data Analyst,18,0,1,4,14,1,0
2026-06-25,LinkedIn extension,Finance Analyst,24,0,3,1,8,5,0
2026-06-25,LinkedIn extension,Product Manager,30,0,1,3,26,10,0
2026-06-25,LinkedIn extension,Software Engineer,25,0,4,4,11,2,0
2026-06-25,LinkedIn extension,UX Designer,27,0,1,2,15,3,0
2026-06-25,Manual paste,Data Analyst,11,0,3,0,8,1,0
2026-06-25,Manual paste,Finance Analyst,15,0,2,3,6,2,0
2026-06-25,Manual paste,Product Manager,9,0,1,0,6,0,0
2026-06-25,Manual paste,Software Engineer,14,0,3,2,3,2,0
2026-06-25,Manual paste,UX Designer,11,0,1,0,8,0,0
2026-06-26,Company career site,Data Analyst,5,0,0,2,2,0,0
2026-06-26,Company career site,Finance Analyst,10,0,1,2,13,1,0
2026-06-26,Company career site,Product Manager,16,0,2,1,7,5,0
2026-06-26,Company career site,Software Engineer,12,0,2,1,5,1,1
2026-06-26,Company career site,UX Designer,12,0,3,3,5,1,0
2026-06-26,Handshake extension,Data Analyst,14,0,0,0,8,3,1
2026-06-26,Handshake extension,Finance Analyst,26,0,3,0,12,6,0
2026-06-26,Handshake extension,Product Manager,23,0,3,1,6,3,0
2026-06-26,Handshake extension,Software Engineer,21,0,2,0,11,7,1
2026-06-26,Handshake extension,UX Designer,19,0,4,3,8,3,0
2026-06-26,LinkedIn extension,Data Analyst,17,0,3,1,14,0,0
2026-06-26,LinkedIn extension,Finance Analyst,17,0,4,0,15,1,0
2026-06-26,LinkedIn extension,Product Manager,23,0,3,1,20,3,0
2026-06-26,LinkedIn extension,Software Engineer,21,0,3,3,13,1,0
2026-06-26,LinkedIn extension,UX Designer,27,0,3,3,13,5,0
2026-06-26,Manual paste,Data Analyst,10,0,0,1,6,0,0
2026-06-26,Manual paste,Finance Analyst,13,0,5,1,7,4,0
2026-06-26,Manual paste,Product Manager,10,0,0,0,2,2,0
2026-06-26,Manual paste,Software Engineer,15,0,1,0,9,2,0
2026-06-26,Manual paste,UX Designer,9,0,3,0,4,2,0
2026-06-27,Company career site,Data Analyst,7,0,1,0,4,1,0
2026-06-27,Company career site,Finance Analyst,12,0,2,1,4,1,0
2026-06-27,Company career site,Product Manager,10,0,0,2,5,2,0
2026-06-27,Company career site,Software Engineer,11,0,3,0,4,1,0
2026-06-27,Company career site,UX Designer,11,0,0,0,7,1,0
2026-06-27,Handshake extension,Data Analyst,13,0,1,0,5,2,0
2026-06-27,Handshake extension,Finance Analyst,24,0,3,1,10,3,0
2026-06-27,Handshake extension,Product Manager,14,0,0,0,9,7,1
2026-06-27,Handshake extension,Software Engineer,21,0,0,2,13,7,0
2026-06-27,Handshake extension,UX Designer,21,0,4,2,9,1,1
2026-06-27,LinkedIn extension,Data Analyst,18,0,0,2,12,1,0
2026-06-27,LinkedIn extension,Finance Analyst,18,0,0,2,11,2,0
2026-06-27,LinkedIn extension,Product Manager,22,0,3,1,12,2,1
2026-06-27,LinkedIn extension,Software Engineer,25,0,6,2,11,4,0
2026-06-27,LinkedIn extension,UX Designer,29,0,5,1,12,3,0
2026-06-27,Manual paste,Data Analyst,7,0,0,1,12,1,0
2026-06-27,Manual paste,Finance Analyst,11,0,3,3,6,0,0
2026-06-27,Manual paste,Product Manager,6,0,0,1,6,1,0
2026-06-27,Manual paste,Software Engineer,15,0,2,2,6,1,0
2026-06-27,Manual paste,UX Designer,13,0,2,1,6,1,0
2026-06-28,Company career site,Data Analyst,6,0,1,0,2,0,0
2026-06-28,Company career site,Finance Analyst,9,0,1,0,5,1,0
2026-06-28,Company career site,Product Manager,13,0,0,2,14,1,0
2026-06-28,Company career site,Software Engineer,9,0,1,2,3,1,0
2026-06-28,Company career site,UX Designer,11,0,2,1,6,1,0
2026-06-28,Handshake extension,Data Analyst,12,0,0,0,4,1,4
2026-06-28,Handshake extension,Finance Analyst,19,0,2,1,11,2,2
2026-06-28,Handshake extension,Product Manager,17,0,4,0,12,2,1
2026-06-28,Handshake extension,Software Engineer,20,0,1,1,16,3,1
2026-06-28,Handshake extension,UX Designer,21,0,4,2,14,5,0
2026-06-28,LinkedIn extension,Data Analyst,23,0,1,1,10,4,0
2026-06-28,LinkedIn extension,Finance Analyst,24,0,4,1,7,6,1
2026-06-28,LinkedIn extension,Product Manager,17,0,3,2,10,3,0
2026-06-28,LinkedIn extension,Software Engineer,16,0,1,1,12,1,0
2026-06-28,LinkedIn extension,UX Designer,26,0,1,1,16,4,2
2026-06-28,Manual paste,Data Analyst,6,0,2,2,3,2,0
2026-06-28,Manual paste,Finance Analyst,11,0,0,2,11,0,2
2026-06-28,Manual paste,Product Manager,4,0,0,0,4,0,1
2026-06-28,Manual paste,Software Engineer,16,0,2,1,8,3,0
2026-06-28,Manual paste,UX Designer,14,0,1,3,6,1,1
2026-06-29,Company career site,Data Analyst,7,0,0,1,2,1,0
2026-06-29,Company career site,Finance Analyst,8,0,0,0,4,1,0
2026-06-29,Company career site,Product Manager,9,0,0,0,13,2,0
2026-06-29,Company career site,Software Engineer,6,0,1,0,8,0,0
2026-06-29,Company career site,UX Designer,12,0,1,1,9,2,0
2026-06-29,Handshake extension,Data Analyst,10,0,1,1,4,2,1
2026-06-29,Handshake extension,Finance Analyst,19,0,0,1,13,4,2
2026-06-29,Handshake extension,Product Manager,10,0,1,0,9,1,0
2026-06-29,Handshake extension,Software Engineer,22,0,0,0,14,7,2
2026-06-29,Handshake extension,UX Designer,22,0,5,2,15,4,0
2026-06-29,LinkedIn extension,Data Analyst,16,0,0,0,6,3,0
2026-06-29,LinkedIn extension,Finance Analyst,24,0,3,2,12,0,1
2026-06-29,LinkedIn extension,Product Manager,20,0,2,2,15,5,1
2026-06-29,LinkedIn extension,Software Engineer,24,0,1,1,17,3,1
2026-06-29,LinkedIn extension,UX Designer,18,0,0,3,9,2,0
2026-06-29,Manual paste,Data Analyst,7,0,0,0,4,1,0
2026-06-29,Manual paste,Finance Analyst,12,0,0,0,8,1,0
2026-06-29,Manual paste,Product Manager,6,0,1,0,3,1,0
2026-06-29,Manual paste,Software Engineer,9,0,0,0,11,1,0
2026-06-29,Manual paste,UX Designer,10,0,0,1,6,0,0
2026-06-30,Company career site,Data Analyst,4,0,0,0,23,5,0
2026-06-30,Company career site,Finance Analyst,10,0,1,0,14,4,1
2026-06-30,Company career site,Product Manager,13,0,1,0,36,4,0
2026-06-30,Company career site,Software Engineer,8,0,0,2,27,2,0
2026-06-30,Company career site,UX Designer,12,0,2,1,43,7,0
2026-06-30,Handshake extension,Data Analyst,7,0,1,0,22,1,1
2026-06-30,Handshake extension,Finance Analyst,28,0,1,1,42,15,3
2026-06-30,Handshake extension,Product Manager,17,0,0,1,20,4,0
2026-06-30,Handshake extension,Software Engineer,24,0,0,1,49,10,1
2026-06-30,Handshake extension,UX Designer,21,0,2,1,55,8,1
2026-06-30,LinkedIn extension,Data Analyst,17,0,2,0,59,12,1
2026-06-30,LinkedIn extension,Finance Analyst,19,0,1,1,51,7,0
2026-06-30,LinkedIn extension,Product Manager,25,0,3,1,71,8,0
2026-06-30,LinkedIn extension,Software Engineer,26,0,4,3,68,15,2
2026-06-30,LinkedIn extension,UX Designer,22,0,3,2,83,12,0
2026-06-30,Manual paste,Data Analyst,11,0,1,0,22,3,0
2026-06-30,Manual paste,Finance Analyst,16,0,3,0,38,9,0
2026-06-30,Manual paste,Product Manager,4,0,1,0,4,1,0
2026-06-30,Manual paste,Software Engineer,16,0,2,1,34,6,1
2026-06-30,Manual paste,UX Designer,15,0,0,0,30,7,0
2026-07-01,Company career site,Data Analyst,2,0,0,0,2,0,0
2026-07-01,Company career site,Finance Analyst,2,0,0,0,2,0,0
